peakRSS_[KiB],runtime_[s],n_proc,n_threads,n_sites,n_taxa,n_alignments,omp_alg,full_command,datetime_of_run
631888,6535.443,1,1,15000,500000,48,IM,iqtree2 --alisim output/alg -m GTR+I{0.2}+G4{0.5} --length 15000 --num-alignments 48 -r 500000 -nt 1 --openmp-alg IM -redo,Tue Sep  2 17:14:38 UTC 2025
